2000000, 10, 2.0738066
2000000, 10, 2.2861302
2000000, 10, 2.5099369
2000000, 10, 2.1495043
2000000, 10, 2.6267487
2000000, 10, 2.7322792
2000000, 10, 2.5206305
2000000, 10, 2.5584264
2000000, 10, 1.6903701
2000000, 10, 2.4954215
2000000, 1, 0.97813963
2000000, 11, 2.7073594
2000000, 11, 2.9879419
2000000, 11, 2.6050702
2000000, 11, 3.0079936
2000000, 11, 2.6675914
2000000, 11, 2.6697166
2000000, 11, 3.1236646
2000000, 11, 2.8861681
2000000, 11, 2.8797641
2000000, 11, 2.8105149
2000000, 1, 1.0333952
2000000, 12, 2.6240557
2000000, 12, 2.6838099
2000000, 12, 3.0844407
2000000, 12, 3.0435829
2000000, 12, 2.7462479
2000000, 12, 2.8416129
2000000, 12, 2.777054
2000000, 12, 2.8165626
2000000, 12, 1.7351379
2000000, 12, 1.9832041
2000000, 1, 1.0158732
2000000, 13, 2.3389658
2000000, 13, 3.1937216
2000000, 13, 2.3516664
2000000, 13, 1.8390214
2000000, 13, 1.8233681
2000000, 13, 1.9672738
2000000, 13, 1.7186853
2000000, 13, 1.8688212
2000000, 13, 1.961408
2000000, 13, 2.6427566
2000000, 1, 1.0036281
2000000, 14, 1.9510717
2000000, 14, 2.0456822
2000000, 14, 2.0545469
2000000, 14, 2.1861779
2000000, 14, 2.1441476
2000000, 14, 2.9769349
2000000, 14, 2.9858127
2000000, 14, 1.9466318
2000000, 14, 1.9454646
2000000, 14, 2.1280473
2000000, 1, 0.99325065
2000000, 15, 2.7116171
2000000, 15, 1.9427475
2000000, 15, 2.3490209
2000000, 15, 2.1826133
2000000, 15, 3.1820215
2000000, 15, 2.3922207
2000000, 15, 3.5087099
2000000, 15, 3.2782421
2000000, 15, 3.4333995
2000000, 15, 3.5584399
2000000, 1, 1.0440152
2000000, 16, 3.7010305
2000000, 16, 2.6384711
2000000, 16, 2.695988
2000000, 16, 2.2228483
2000000, 16, 3.0104802
2000000, 16, 4.6529464
2000000, 16, 4.3501267
2000000, 16, 3.1936541
2000000, 16, 3.2961436
2000000, 16, 3.3080771
2000000, 1, 0.99462956
2000000, 17, 2.2168268
2000000, 17, 3.3407046
2000000, 17, 3.9398043
2000000, 17, 3.7690531
2000000, 17, 4.808196
2000000, 17, 3.8878238
2000000, 17, 3.6949438
2000000, 17, 3.1601529
2000000, 17, 2.8651458
2000000, 17, 3.3335573
2000000, 1, 1.0131174
2000000, 18, 2.6688042
2000000, 18, 3.0567514
2000000, 18, 3.2286963
2000000, 18, 3.415093
2000000, 18, 2.64599
2000000, 18, 2.8857289
2000000, 18, 3.4062267
2000000, 18, 3.1279206
2000000, 18, 2.8518094
2000000, 18, 2.5794458
2000000, 1, 0.977931
2000000, 19, 3.3122944
2000000, 19, 2.4652927
2000000, 19, 2.9886577
2000000, 19, 3.2535172
2000000, 19, 3.4992588
2000000, 19, 2.9351238
2000000, 19, 2.5073953
2000000, 19, 2.3655543
2000000, 19, 3.3808383
2000000, 19, 3.5606799
2000000, 1, 0.97679051
2000000, 20, 5.2734253
2000000, 20, 2.9333691
2000000, 20, 3.2057102
2000000, 20, 3.5572313
2000000, 20, 3.364875
2000000, 20, 3.3056149
2000000, 20, 3.2560935
2000000, 20, 3.7709771
2000000, 20, 2.6453494
2000000, 20, 4.113839
2000000, 2, 0.64538868
2000000, 21, 3.3982925
2000000, 21, 4.5712492
2000000, 21, 5.4271154
2000000, 21, 4.8702451
