2000000, 27, 0.5290818
2000000, 27, 0.50927672
2000000, 27, 0.51675137
2000000, 27, 0.50497055
2000000, 27, 0.51339602
2000000, 27, 0.52694133
2000000, 27, 0.51427136
2000000, 2, 0.70300436
2000000, 28, 0.4304718
2000000, 28, 0.43425919
2000000, 28, 0.51645553
2000000, 28, 0.51831474
2000000, 28, 0.50851442
2000000, 28, 0.52821853
2000000, 28, 0.43622804
2000000, 28, 0.43234355
2000000, 28, 0.51731715
2000000, 28, 0.52263302
2000000, 2, 0.51608164
2000000, 29, 0.51364151
2000000, 29, 0.50693853
2000000, 29, 0.43393517
2000000, 29, 0.53021608
2000000, 29, 0.42356122
2000000, 29, 0.50264132
2000000, 29, 0.52322542
2000000, 29, 0.51049202
2000000, 29, 0.53553778
2000000, 29, 0.51399337
2000000, 2, 0.60868056
2000000, 30, 0.42845733
2000000, 30, 0.51756968
2000000, 30, 0.42679625
2000000, 30, 0.52346095
2000000, 30, 0.52408627
2000000, 30, 0.53438904
2000000, 30, 0.52924141
2000000, 30, 0.52193019
2000000, 30, 0.5652776
2000000, 30, 0.53709961
2000000, 3, 0.44159541
2000000, 3, 0.52073056
2000000, 3, 0.43980441
2000000, 3, 0.48677088
2000000, 3, 0.40792326
2000000, 3, 0.44678614
2000000, 3, 0.51877088
2000000, 3, 0.51652068
2000000, 3, 0.51741989
2000000, 3, 0.46246031
2000000, 4, 0.448235
2000000, 4, 0.45401258
2000000, 4, 0.4574525
2000000, 4, 0.45277326
2000000, 4, 0.44973654
2000000, 4, 0.44888825
2000000, 4, 0.35170574
2000000, 4, 0.45733867
2000000, 4, 0.34834863
2000000, 4, 0.45981574
2000000, 5, 0.4544234
2000000, 5, 0.44674756
2000000, 5, 0.45374009
2000000, 5, 0.45052455
2000000, 5, 0.45706737
2000000, 5, 0.35500665
2000000, 5, 0.45519374
2000000, 5, 0.45412729
2000000, 5, 0.34644173
2000000, 5, 0.34627094
2000000, 6, 0.35175993
2000000, 6, 0.349613
2000000, 6, 0.46081034
2000000, 6, 0.45299829
2000000, 6, 0.45467333
2000000, 6, 0.45802458
2000000, 6, 0.34989978
2000000, 6, 0.35773253
2000000, 6, 0.35925114
2000000, 6, 0.45455552
2000000, 7, 0.35675061
2000000, 7, 0.45838832
2000000, 7, 0.45701278
2000000, 7, 0.4569105
2000000, 7, 0.43872572
2000000, 7, 0.33992319
2000000, 7, 0.42853866
2000000, 7, 0.42690567
2000000, 7, 0.42654702
2000000, 7, 0.45746253
2000000, 8, 0.3560286
2000000, 8, 0.3508547
2000000, 8, 0.45814004
2000000, 8, 0.4500652
2000000, 8, 0.35126047
2000000, 8, 0.45090177
2000000, 8, 0.45629065
2000000, 8, 0.46199725
2000000, 8, 0.45365992
2000000, 8, 0.45221834
2000000, 9, 0.46162085
2000000, 9, 0.45630803
2000000, 9, 0.35083136
2000000, 9, 0.46385435
2000000, 9, 0.35074781
2000000, 9, 0.45412545
2000000, 9, 0.46132756
2000000, 9, 0.453608
2000000, 9, 0.45144474
2000000, 9, 0.3495398
